name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-03-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-04-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-05-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-06-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-07-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-08-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-09-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-10-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-11-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2008-12-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2009-01-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2009-02-09
Sandra Rodriguez,sandra.rodriguez@gmail.com,2006-11-21,0,None,None,1,1,1,1,3,2009-03-09
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-03-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-04-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-05-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-06-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-07-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-08-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-09-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-10-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-11-08
Heather Logan,heather.logan@gmail.com,2009-05-05,0,None,None,1,1,1,10,1,2013-12-08
Patrick Wright,patrick.wright@gmail.com,2022-10-07,0,None,None,1,1,1,15,1,2021-09-25
Patrick Wright,patrick.wright@gmail.com,2022-10-07,0,None,None,1,1,1,15,1,2021-10-25
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-03-27
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-04-27
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-05-27
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-06-27
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-07-27
Jenna Waters,jenna.waters@gmail.com,2017-02-11,0,None,None,1,1,1,10,3,2023-08-27
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-06-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-07-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-08-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-09-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-10-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-11-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2018-12-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2019-01-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2019-02-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2019-03-04
Tiffany Ward,tiffany.ward@gmail.com,2020-09-15,0,None,None,1,1,1,90,3,2019-04-04
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-02-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-03-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-04-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-05-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-06-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-07-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-08-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-09-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-10-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-11-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2013-12-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2014-01-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2014-02-05
Elizabeth Bender,elizabeth.bender@gmail.com,2021-11-18,0,None,None,1,1,1,50,3,2014-03-05
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-02-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-03-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-04-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-05-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-06-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-07-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-08-25
Bradley Decker,bradley.decker@gmail.com,2023-02-18,0,None,None,1,1,1,90,2,2024-09-25
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2009-10-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2009-11-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2009-12-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2010-01-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2010-02-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2010-03-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2010-04-17
Ashley Adams,ashley.adams@gmail.com,2009-09-21,0,None,None,1,1,1,35,3,2010-05-17
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-02-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-03-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-04-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-05-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-06-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-07-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-08-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-09-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-10-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-11-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2016-12-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-01-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-02-28
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-03-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-04-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-05-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-06-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-07-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-08-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-09-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-10-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-11-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2017-12-29
Todd Mccall,todd.mccall@gmail.com,2023-09-04,0,None,None,1,1,1,70,3,2018-01-29
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-02-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-03-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-04-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-05-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-06-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-07-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-08-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-09-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-10-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-11-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2012-12-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-01-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-02-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-03-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-04-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-05-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-06-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-07-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-08-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-09-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-10-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-11-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2013-12-13
Charles Lucas,charles.lucas@gmail.com,2010-12-01,0,None,None,1,1,1,100,2,2014-01-13
Alexandra Hendrix,alexandra.hendrix@gmail.com,2019-03-17,0,None,None,1,1,1,10,2,2022-09-13
Alexandra Hendrix,alexandra.hendrix@gmail.com,2019-03-17,0,None,None,1,1,1,10,2,2022-10-13
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-01-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-02-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-03-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-04-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-05-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-06-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-07-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-08-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-09-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-10-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-11-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2014-12-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-01-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-02-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-03-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-04-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-05-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-06-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-07-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-08-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-09-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-10-26
Ashley Cruz,ashley.cruz@gmail.com,2014-02-18,0,None,None,1,1,1,1,1,2015-11-26
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-03-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-04-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-05-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-06-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-07-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-08-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-09-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-10-10
Jonathan Stewart,jonathan.stewart@gmail.com,2019-06-04,0,None,None,1,1,1,35,2,2024-11-10
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2013-12-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-01-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-02-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-03-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-04-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-05-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-06-28
Michael Perry,michael.perry@gmail.com,2021-01-15,0,None,None,1,1,1,20,3,2014-07-28
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2021-08-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2021-09-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2021-10-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2021-11-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2021-12-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-01-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-02-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-03-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-04-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-05-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-06-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-07-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-08-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-09-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-10-26
Kenneth Serrano,kenneth.serrano@gmail.com,2015-01-26,0,None,None,1,1,1,100,3,2022-11-26
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-04-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-05-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-06-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-07-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-08-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-09-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-10-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-11-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2022-12-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-01-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-02-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-03-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-04-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-05-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-06-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-07-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-08-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-09-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-10-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-11-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2023-12-25
Patrick Perez,patrick.perez@gmail.com,2019-11-27,0,None,None,1,1,1,100,1,2024-01-25
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2022-12-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-01-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-02-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-03-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-04-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-05-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-06-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-07-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-08-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-09-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-10-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-11-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2023-12-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-01-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-02-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-03-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-04-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-05-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-06-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-07-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-08-13
Brittany Carlson,brittany.carlson@gmail.com,2020-05-20,0,None,None,1,1,1,50,2,2024-09-13
Janet Reid,janet.reid@gmail.com,2009-12-02,0,None,None,1,1,1,1,2,2015-08-01
Janet Reid,janet.reid@gmail.com,2009-12-02,0,None,None,1,1,1,1,2,2015-09-01
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2017-11-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2017-12-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-01-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-02-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-03-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-04-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-05-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-06-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-07-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-08-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-09-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-10-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-11-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2018-12-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-01-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-02-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-03-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-04-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-05-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-06-09
Matthew Barnes,matthew.barnes@gmail.com,2013-11-18,0,None,None,1,1,1,35,2,2019-07-09
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-05-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-06-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-07-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-08-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-09-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-10-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-11-20
Marcus Reynolds,marcus.reynolds@gmail.com,2021-06-23,0,None,None,1,1,1,35,2,2021-12-20
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-03-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-04-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-05-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-06-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-07-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-08-16
Marissa Thompson,marissa.thompson@gmail.com,2020-12-19,0,None,None,1,1,1,70,1,2011-09-16
Jacob Sanchez,jacob.sanchez@gmail.com,2017-04-21,0,None,None,1,1,1,1,2,2017-11-28
Jacob Sanchez,jacob.sanchez@gmail.com,2017-04-21,0,None,None,1,1,1,1,2,2017-12-28
Jacob Sanchez,jacob.sanchez@gmail.com,2017-04-21,0,None,None,1,1,1,1,2,2018-01-28
Jacob Sanchez,jacob.sanchez@gmail.com,2017-04-21,0,None,None,1,1,1,1,2,2018-02-28
Jacob Sanchez,jacob.sanchez@gmail.com,2017-04-21,0,None,None,1,1,1,1,2,2018-03-28
