name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Carl Lewis,carl.lewis@gmail.com,2009-09-23,0,None,None,1,1,1,8132.27,3,2010-11-23
Carl Lewis,carl.lewis@gmail.com,2009-09-23,0,None,None,1,1,1,8132.27,3,2010-12-23
Carl Lewis,carl.lewis@gmail.com,2009-09-23,0,None,None,1,1,1,8132.27,3,2011-01-23
Carl Lewis,carl.lewis@gmail.com,2009-09-23,0,None,None,1,1,1,8132.27,3,2011-02-23
Carl Lewis,carl.lewis@gmail.com,2009-09-23,0,None,None,1,1,1,8132.27,3,2011-03-23
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-02-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-03-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-04-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-05-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-06-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-07-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-08-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-09-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-10-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-11-12
Terry Moreno,terry.moreno@gmail.com,2013-02-12,0,None,None,1,1,1,9035.86,3,2013-12-12
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2022-09-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2022-10-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2022-11-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2022-12-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-01-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-02-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-03-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-04-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-05-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-06-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-07-05
Stacy Robinson,stacy.robinson@gmail.com,2022-09-05,0,None,None,1,1,1,1807.17,2,2023-08-05
David Charles,david.charles@gmail.com,2019-05-27,0,None,None,1,1,1,3162.55,2,2019-05-27
David Charles,david.charles@gmail.com,2019-05-27,0,None,None,1,1,1,3162.55,2,2019-06-27
David Charles,david.charles@gmail.com,2019-05-27,0,None,None,1,1,1,3162.55,2,2019-07-27
David Charles,david.charles@gmail.com,2019-05-27,0,None,None,1,1,1,3162.55,2,2019-08-27
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2015-12-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-01-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-02-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-03-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-04-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-05-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-06-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-07-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-08-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-09-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-10-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-11-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2016-12-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-01-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-02-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-03-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-04-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-05-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-06-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-07-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-08-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-09-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-10-03
Joshua Camacho,joshua.camacho@gmail.com,2015-12-03,0,None,None,1,1,1,90.36,2,2017-11-03
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-02-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-03-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-04-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-05-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-06-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-07-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-08-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-09-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-10-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-11-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2022-12-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2023-01-11
Susan Miles,susan.miles@gmail.com,2022-02-11,0,None,None,1,1,1,4517.93,3,2023-02-11
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-03-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-04-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-05-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-06-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-07-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-08-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-09-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-10-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-11-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2007-12-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-01-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-02-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-03-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-04-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-05-02
Michael Garcia,michael.garcia@gmail.com,2007-03-02,0,None,None,1,1,1,3162.55,2,2008-06-02
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-01-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-02-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-03-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-04-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-05-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-06-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-07-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-08-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-09-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-10-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-11-17
Alexis Richardson,alexis.richardson@gmail.com,2016-01-17,0,None,None,1,1,1,3162.55,1,2016-12-17
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-05-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-06-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-07-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-08-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-09-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-10-24
Stacy White,stacy.white@gmail.com,2012-05-24,0,None,None,1,1,1,3162.55,2,2012-11-24
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2007-09-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2007-10-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2007-11-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2007-12-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2008-01-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2008-02-08
Gregory Dunlap,gregory.dunlap@gmail.com,2007-09-08,0,None,None,1,1,1,3162.55,1,2008-03-08
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-02-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-03-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-04-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-05-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-06-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-07-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-08-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-09-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-10-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-11-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2021-12-28
Alison Brown,alison.brown@gmail.com,2021-02-28,0,None,None,1,1,1,9035.86,2,2022-01-28
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-04-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-05-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-06-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-07-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-08-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-09-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-10-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-11-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2021-12-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-01-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-02-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-03-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-04-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-05-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-06-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-07-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-08-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-09-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-10-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-11-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2022-12-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2023-01-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2023-02-09
Anna Bender,anna.bender@gmail.com,2021-04-09,0,None,None,1,1,1,6325.1,1,2023-03-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-03-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-04-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-05-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-06-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-07-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-08-09
Hunter Perez PhD,hunter perez phd.@gmail.com,2009-03-09,0,None,None,1,1,1,9035.86,3,2009-09-09
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2013-09-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2013-10-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2013-11-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2013-12-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-01-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-02-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-03-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-04-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-05-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-06-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-07-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-08-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-09-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-10-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-11-01
Ashley Sanders,ashley.sanders@gmail.com,2013-09-01,0,None,None,1,1,1,90.36,1,2014-12-01
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2010-12-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-01-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-02-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-03-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-04-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-05-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-06-28
Dustin Boyle,dustin.boyle@gmail.com,2010-12-28,0,None,None,1,1,1,4517.93,3,2011-07-28
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2008-11-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2008-12-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-01-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-02-28
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-03-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-04-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-05-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-06-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-07-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-08-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-09-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-10-29
Ruben Waters,ruben.waters@gmail.com,2008-11-29,0,None,None,1,1,1,8132.27,2,2009-11-29
Patrick Lopez,patrick.lopez@gmail.com,2007-06-13,0,None,None,1,1,1,4517.93,2,2007-06-13
Patrick Lopez,patrick.lopez@gmail.com,2007-06-13,0,None,None,1,1,1,4517.93,2,2007-07-13
Patrick Lopez,patrick.lopez@gmail.com,2007-06-13,0,None,None,1,1,1,4517.93,2,2007-08-13
Patrick Lopez,patrick.lopez@gmail.com,2007-06-13,0,None,None,1,1,1,4517.93,2,2007-09-13
Patrick Lopez,patrick.lopez@gmail.com,2007-06-13,0,None,None,1,1,1,4517.93,2,2007-10-13
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-01-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-02-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-03-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-04-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-05-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-06-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-07-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-08-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-09-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-10-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-11-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2013-12-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-01-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-02-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-03-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-04-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-05-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-06-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-07-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-08-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-09-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-10-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-11-18
Derek Steele,derek.steele@gmail.com,2013-01-18,0,None,None,1,1,1,1355.38,3,2014-12-18
Linda Rubio,linda.rubio@gmail.com,2014-09-10,0,None,None,1,1,1,451.79,2,2014-09-10
Linda Rubio,linda.rubio@gmail.com,2014-09-10,0,None,None,1,1,1,451.79,2,2014-10-10
Linda Rubio,linda.rubio@gmail.com,2014-09-10,0,None,None,1,1,1,451.79,2,2014-11-10
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2007-08-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2007-09-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2007-10-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2007-11-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2007-12-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2008-01-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2008-02-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2008-03-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2008-04-14
Joe Brennan,joe.brennan@gmail.com,2007-08-14,0,None,None,1,1,1,8132.27,1,2008-05-14
Karen Garza,karen.garza@gmail.com,2009-10-23,0,None,None,1,1,1,90.36,2,2009-10-23
Karen Garza,karen.garza@gmail.com,2009-10-23,0,None,None,1,1,1,90.36,2,2009-11-23
Karen Garza,karen.garza@gmail.com,2009-10-23,0,None,None,1,1,1,90.36,2,2009-12-23
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-01-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-02-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-03-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-04-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-05-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-06-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-07-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-08-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-09-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-10-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-11-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2010-12-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-01-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-02-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-03-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-04-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-05-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-06-13
Jason Lester,jason.lester@gmail.com,2010-01-13,0,None,None,1,1,1,1355.38,2,2011-07-13
Jennifer Ibarra,jennifer.ibarra@gmail.com,2020-12-20,0,None,None,1,1,1,9035.86,3,2020-12-20
Jennifer Ibarra,jennifer.ibarra@gmail.com,2020-12-20,0,None,None,1,1,1,9035.86,3,2021-01-20
Jennifer Ibarra,jennifer.ibarra@gmail.com,2020-12-20,0,None,None,1,1,1,9035.86,3,2021-02-20
